"Name","Type","Uri","Path","Depth","Contained"
"photos","profilePhoto","/beta/deviceManagement/managedDevices/{id}/users/{id}/joinedGroups/{id}/photos","/deviceManagement/managedDevices/{id}/users/{id}/joinedGroups/{id}/photos","3","True"
"mailFolders","mailFolder","/beta/deviceManagement/managedDevices/{id}/users/{id}/mailFolders","/deviceManagement/managedDevices/{id}/users/{id}/mailFolders","2","True"
"childFolders","mailFolder","/beta/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/childFolders","/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/childFolders","3","True"
"messageRules","messageRule","/beta/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/messageRules","/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/messageRules","3","True"
"messages","message","/beta/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/messages","/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/messages","3","True"
"attachments","attachment","/beta/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/attachments","/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/attachments","4","True"
"extensions","extension","/beta/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/extensions","/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/extensions","4","True"
"mentions","mention","/beta/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/mentions","/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/mentions","4","True"
"multiValueExtendedProperties","multiValueLegacyExtendedProperty","/beta/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/multiValueExtendedProperties","/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/multiValueExtendedProperties","4","True"
"singleValueExtendedProperties","singleValueLegacyExtendedProperty","/beta/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/singleValueExtendedProperties","/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/singleValueExtendedProperties","4","True"
"multiValueExtendedProperties","multiValueLegacyExtendedProperty","/beta/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/multiValueExtendedProperties","/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/multiValueExtendedProperties","3","True"
"operations","mailFolderOperation","/beta/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/operations","/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/operations","3","True"
"singleValueExtendedProperties","singleValueLegacyExtendedProperty","/beta/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/singleValueExtendedProperties","/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/singleValueExtendedProperties","3","True"
"userConfigurations","userConfiguration","/beta/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/userConfigurations","/deviceManagement/managedDevices/{id}/users/{id}/mailFolders/{id}/userConfigurations","3","True"
"messages","message","/beta/deviceManagement/managedDevices/{id}/users/{id}/messages","/deviceManagement/managedDevices/{id}/users/{id}/messages","2","True"
"attachments","attachment","/beta/deviceManagement/managedDevices/{id}/users/{id}/messages/{id}/attachments","/deviceManagement/managedDevices/{id}/users/{id}/messages/{id}/attachments","3","True"
"extensions","extension","/beta/deviceManagement/managedDevices/{id}/users/{id}/messages/{id}/extensions","/deviceManagement/managedDevices/{id}/users/{id}/messages/{id}/extensions","3","True"
"mentions","mention","/beta/deviceManagement/managedDevices/{id}/users/{id}/messages/{id}/mentions","/deviceManagement/managedDevices/{id}/users/{id}/messages/{id}/mentions","3","True"
"multiValueExtendedProperties","multiValueLegacyExtendedProperty","/beta/deviceManagement/managedDevices/{id}/users/{id}/messages/{id}/multiValueExtendedProperties","/deviceManagement/managedDevices/{id}/users/{id}/messages/{id}/multiValueExtendedProperties","3","True"
"singleValueExtendedProperties","singleValueLegacyExtendedProperty","/beta/deviceManagement/managedDevices/{id}/users/{id}/messages/{id}/singleValueExtendedProperties","/deviceManagement/managedDevices/{id}/users/{id}/messages/{id}/singleValueExtendedProperties","3","True"
"people","person","/beta/deviceManagement/managedDevices/{id}/users/{id}/people","/deviceManagement/managedDevices/{id}/users/{id}/people","2","True"
"drives","drive","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives","/deviceManagement/managedDevices/{id}/users/{id}/drives","2","True"
"activities","itemActivityOLD","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/activities","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/activities","3","True"
"bundles","driveItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/bundles","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/bundles","3","True"
"activities","itemActivityOLD","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/activities","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/activities","4","True"
"children","driveItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/children","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/children","4","True"
"extensions","extension","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/extensions","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/extensions","4","True"
"permissions","permission","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/permissions","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/permissions","4","True"
"subscriptions","subscription","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/subscriptions","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/subscriptions","4","True"
"thumbnails","thumbnailSet","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/thumbnails","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/thumbnails","4","True"
"versions","driveItemVersion","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/versions","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/versions","4","True"
"following","driveItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/following","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/following","3","True"
"activities","itemActivityOLD","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/activities","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/activities","4","True"
"children","driveItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/children","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/children","4","True"
"extensions","extension","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/extensions","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/extensions","4","True"
"permissions","permission","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/permissions","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/permissions","4","True"
"subscriptions","subscription","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/subscriptions","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/subscriptions","4","True"
"thumbnails","thumbnailSet","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/thumbnails","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/thumbnails","4","True"
"versions","driveItemVersion","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/versions","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/versions","4","True"
"items","driveItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/items","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/items","3","True"
"activities","itemActivityOLD","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/activities","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/activities","4","True"
"children","driveItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/children","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/children","4","True"
"extensions","extension","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/extensions","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/extensions","4","True"
"permissions","permission","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/permissions","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/permissions","4","True"
"subscriptions","subscription","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/subscriptions","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/subscriptions","4","True"
"thumbnails","thumbnailSet","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/thumbnails","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/thumbnails","4","True"
"versions","driveItemVersion","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/versions","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/versions","4","True"
"special","driveItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/special","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/special","3","True"
"activities","itemActivityOLD","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/activities","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/activities","4","True"
"children","driveItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/children","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/children","4","True"
"extensions","extension","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/extensions","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/extensions","4","True"
"permissions","permission","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/permissions","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/permissions","4","True"
"subscriptions","subscription","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/subscriptions","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/subscriptions","4","True"
"thumbnails","thumbnailSet","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/thumbnails","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/thumbnails","4","True"
"versions","driveItemVersion","/beta/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/versions","/deviceManagement/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/versions","4","True"
"followedSites","site","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites","/deviceManagement/managedDevices/{id}/users/{id}/followedSites","2","False"
"columns","columnDefinition","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/columns","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/columns","3","True"
"contentModels","contentModel","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/contentModels","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/contentModels","3","True"
"contentTypes","contentType","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes","3","True"
"baseTypes","contentType","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes/{id}/baseTypes","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes/{id}/baseTypes","4","False"
"columnLinks","columnLink","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes/{id}/columnLinks","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes/{id}/columnLinks","4","True"
"columnPositions","columnDefinition","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes/{id}/columnPositions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes/{id}/columnPositions","4","False"
"columns","columnDefinition","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes/{id}/columns","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes/{id}/columns","4","True"
"documentProcessingJobs","documentProcessingJob","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/documentProcessingJobs","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/documentProcessingJobs","3","True"
"drives","drive","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives","3","True"
"activities","itemActivityOLD","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/activities","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/activities","4","True"
"bundles","driveItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles","4","True"
"activities","itemActivityOLD","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/activities","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/activities","5","True"
"children","driveItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/children","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/children","5","True"
"extensions","extension","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/extensions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/extensions","5","True"
"permissions","permission","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/permissions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/permissions","5","True"
"subscriptions","subscription","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/subscriptions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/subscriptions","5","True"
"thumbnails","thumbnailSet","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/thumbnails","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/thumbnails","5","True"
"versions","driveItemVersion","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/versions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/versions","5","True"
"following","driveItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/following","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/following","4","True"
"activities","itemActivityOLD","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/following/{id}/activities","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/following/{id}/activities","5","True"
"children","driveItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/following/{id}/children","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/following/{id}/children","5","True"
"extensions","extension","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/following/{id}/extensions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/following/{id}/extensions","5","True"
"permissions","permission","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/following/{id}/permissions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/following/{id}/permissions","5","True"
"subscriptions","subscription","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/following/{id}/subscriptions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/following/{id}/subscriptions","5","True"
"thumbnails","thumbnailSet","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/following/{id}/thumbnails","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/following/{id}/thumbnails","5","True"
"versions","driveItemVersion","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/following/{id}/versions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/following/{id}/versions","5","True"
"items","driveItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/items","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/items","4","True"
"activities","itemActivityOLD","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/items/{id}/activities","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/items/{id}/activities","5","True"
"children","driveItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/items/{id}/children","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/items/{id}/children","5","True"
"extensions","extension","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/items/{id}/extensions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/items/{id}/extensions","5","True"
"permissions","permission","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/items/{id}/permissions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/items/{id}/permissions","5","True"
"subscriptions","subscription","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/items/{id}/subscriptions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/items/{id}/subscriptions","5","True"
"thumbnails","thumbnailSet","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/items/{id}/thumbnails","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/items/{id}/thumbnails","5","True"
"versions","driveItemVersion","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/items/{id}/versions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/items/{id}/versions","5","True"
"special","driveItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/special","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/special","4","True"
"activities","itemActivityOLD","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/special/{id}/activities","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/special/{id}/activities","5","True"
"children","driveItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/special/{id}/children","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/special/{id}/children","5","True"
"extensions","extension","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/special/{id}/extensions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/special/{id}/extensions","5","True"
"permissions","permission","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/special/{id}/permissions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/special/{id}/permissions","5","True"
"subscriptions","subscription","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/special/{id}/subscriptions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/special/{id}/subscriptions","5","True"
"thumbnails","thumbnailSet","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/special/{id}/thumbnails","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/special/{id}/thumbnails","5","True"
"versions","driveItemVersion","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/special/{id}/versions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/special/{id}/versions","5","True"
"extensions","extension","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/extensions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/extensions","3","True"
"externalColumns","columnDefinition","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/externalColumns","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/externalColumns","3","False"
"items","baseItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/items","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/items","3","True"
"lists","list","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists","3","True"
"activities","itemActivityOLD","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/activities","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/activities","4","True"
"columns","columnDefinition","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/columns","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/columns","4","True"
"contentTypes","contentType","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/contentTypes","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/contentTypes","4","True"
"baseTypes","contentType","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/contentTypes/{id}/baseTypes","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/contentTypes/{id}/baseTypes","5","False"
"columnLinks","columnLink","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/contentTypes/{id}/columnLinks","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/contentTypes/{id}/columnLinks","5","True"
"columnPositions","columnDefinition","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/contentTypes/{id}/columnPositions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/contentTypes/{id}/columnPositions","5","False"
"columns","columnDefinition","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/contentTypes/{id}/columns","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/contentTypes/{id}/columns","5","True"
"items","listItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/items","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/items","4","True"
"activities","itemActivityOLD","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/items/{id}/activities","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/items/{id}/activities","5","True"
"documentSetVersions","documentSetVersion","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/items/{id}/documentSetVersions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/items/{id}/documentSetVersions","5","True"
"permissions","permission","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/items/{id}/permissions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/items/{id}/permissions","5","True"
"versions","listItemVersion","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/items/{id}/versions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/items/{id}/versions","5","True"
"operations","richLongRunningOperation","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/operations","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/operations","4","True"
"permissions","permission","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/permissions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/permissions","4","True"
"subscriptions","subscription","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/subscriptions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/lists/{id}/subscriptions","4","True"
"operations","richLongRunningOperation","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/operations","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/operations","3","True"
"pages","baseSitePage","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/pages","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/pages","3","True"
"pageTemplates","pageTemplate","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/pageTemplates","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/pageTemplates","3","True"
"webParts","webPart","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/pageTemplates/{id}/webParts","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/pageTemplates/{id}/webParts","4","True"
"permissions","permission","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/permissions","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/permissions","3","True"
"sites","site","/beta/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/sites","/deviceManagement/managedDevices/{id}/users/{id}/followedSites/{id}/sites","3","True"
"extensions","extension","/beta/deviceManagement/managedDevices/{id}/users/{id}/extensions","/deviceManagement/managedDevices/{id}/users/{id}/extensions","2","True"
"appConsentRequestsForApproval","appConsentRequest","/beta/deviceManagement/managedDevices/{id}/users/{id}/appConsentRequestsForApproval","/deviceManagement/managedDevices/{id}/users/{id}/appConsentRequestsForApproval","2","True"
"userConsentRequests","userConsentRequest","/beta/deviceManagement/managedDevices/{id}/users/{id}/appConsentRequestsForApproval/{id}/userConsentRequests","/deviceManagement/managedDevices/{id}/users/{id}/appConsentRequestsForApproval/{id}/userConsentRequests","3","True"
"approvals","approval","/beta/deviceManagement/managedDevices/{id}/users/{id}/approvals","/deviceManagement/managedDevices/{id}/users/{id}/approvals","2","True"
"steps","approvalStep","/beta/deviceManagement/managedDevices/{id}/users/{id}/approvals/{id}/steps","/deviceManagement/managedDevices/{id}/users/{id}/approvals/{id}/steps","3","True"
"pendingAccessReviewInstances","accessReviewInstance","/beta/deviceManagement/managedDevices/{id}/users/{id}/pendingAccessReviewInstances","/deviceManagement/managedDevices/{id}/users/{id}/pendingAccessReviewInstances","2","True"
"contactedReviewers","accessReviewReviewer","/beta/deviceManagement/managedDevices/{id}/users/{id}/pendingAccessReviewInstances/{id}/contactedReviewers","/deviceManagement/managedDevices/{id}/users/{id}/pendingAccessReviewInstances/{id}/contactedReviewers","3","True"
"decisions","accessReviewInstanceDecisionItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/pendingAccessReviewInstances/{id}/decisions","/deviceManagement/managedDevices/{id}/users/{id}/pendingAccessReviewInstances/{id}/decisions","3","True"
